path,src_path,saving_graphs,flux_unit,azimuts,elevations,location,instrument_opening_angle,instrument_area,wavelength,RS_min_altitude,RS_max_altitude,resolution_along_los,max_angle_discretization,Atmospheric_profile,sky_mode,emission_altitude,Nb_emission_points,Nb_emission_maps,I_zone_a_min,I_zone_a_max,I_zone_e_min,I_zone_e_max,sky_path,sky_file,sky_wavelength,use_alt_map,alt_map_path,alt_map_radius,alt_map_N_bins_max,alt_map_resolution,ground_mode,shader_mode,ground_emission_radius,ground_N_bins_max,ground_albedo,ground_path,ground_file,datetime,I0,DoLP,AoRD,DI0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_0,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.340580417656927e-09,0.027672496060216982,1.6841350285479945e-15,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_1,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,2.501652108984734e-08,0.2344372695121639,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_2,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,4.1632574208271124e-08,0.5705717199590181,3.1174500107187878e-15,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_3,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,5.800427008236581e-08,0.8857038730537878,5.765732463755851e-15,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_4,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,7.374954798894418e-08,0.9731601449017342,6.061878103060314e-15,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_5,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.827544529752109e-08,0.6123419383465093,4.383884081393997e-14,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_6,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.008669157578178e-07,0.35309421427390886,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_7,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1088643100822523e-07,1.9139688803322492,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_8,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1800065814028232e-07,3.8258227139716374,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_9,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2229371252583783e-07,5.648987316339045,89.99999999999997,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_10,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2419870464825165e-07,6.920296177478717,-89.99999999999999,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_11,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2431596584675297e-07,7.355698881683994,-89.99999999999999,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_12,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2323879373070398e-07,6.937970787308405,89.99999999999999,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_13,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2145393625909182e-07,5.853156932123736,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_14,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1931451567176266e-07,4.363208010389027,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_15,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1705429358856696e-07,2.7075311995615436,89.99999999999997,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_16,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1481599592055981e-07,1.0612133943162272,90.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0,45,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,uniform_I100,ring_17,5,10000,0.2,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1267903723983722e-07,0.4668694033504288,2.702748863335057e-13,0.0
