path,src_path,saving_graphs,save_path,save_name,flux_unit,use_analytic,azimuts,elevations,location,start_datetime,end_datetime,instrument_opening_angle,instrument_area,wavelength,cst_Flux,cst_DoLP,cst_AoLP,add_starlight,add_B_pola,RS_min_altitude,RS_max_altitude,Nb_points_along_los,resolution_along_los,max_angle_discretization,Atmospheric_profile,use_ozone,use_aerosol,aer_complexity,aer_model,aer_name,aer_nr,aer_ni,aer_rn0,aer_rmg,aer_ln_sigma,aer_r_min,aer_r_max,aer_Hn,aer_n0,aer_nBK,aer_ext_profile_name,aer_single_scatter_albedo,aer_phase_fct_asym_g,sky_mode,direct_mode,emission_altitude,Nb_emission_points,Nb_emission_maps,I_zone_a_min,I_zone_a_max,I_zone_e_min,I_zone_e_max,sky_path,sky_file,sky_wavelength,use_alt_map,alt_map_path,alt_map_radius,alt_map_N_bins_max,alt_map_resolution,ground_mode,shader_mode,ground_emission_radius,ground_N_bins_max,ground_albedo,ground_path,ground_file,datetime,I0,DoLP,AoRD,DI0,DDoLP,DAoLP
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,0.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.63921537802291e-14,15.604930633119587,89.99999999999999,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,10.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.6374866418904588e-14,16.201598468790262,76.0087691450007,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,20.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.6330341987356833e-14,17.980149896981704,62.783145528866136,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,29.999999999999996,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.6280636275028875e-14,20.90180687296776,50.79390235304827,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,40.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.626266094192234e-14,24.887555521902243,40.14965277429224,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,50.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.632843920505174e-14,29.798319430057127,30.71274549287897,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,59.99999999999999,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.6545499073784528e-14,35.41240105077634,22.23911694771498,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,70.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.699737853184648e-14,41.408687242249165,14.46448493151263,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,80.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.7784078232078035e-14,47.36879987374278,7.138866009210868,0.0,0.0,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,/home/bossel/These/Documentation/Mes_articles/scattering/new_pictures/FIG5/,v_sky_alb_only_0.2_1_0.5_2_0.8,W,false,90.0,45.0,lagorge,20190116-02:44:00,20190116-04:00:00,1,20,557.7,0,0,0,0,0,0,100,100,0.5,0,atm_profiles/mlw.atm,1,0,1,rural,rural_test,1.6,-0.010,1,0.001,0.657,0.001,50,0.440,300,30,mar,0.9,0.7,none,add,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut21/,557.7,0,/home/bossel/These/Analysis/data/elevation/,100,0,0.5,point_I100_a180_d5,none,100,1000,altitude_0.2_1_0.5_2_0.8,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm-ntl_v10_c201807311200.avg_rade9.tif,10101-000001,2.9021954844505425e-14,52.81244345804858,0.03179582356458183,0.0,0.0,0.0
