path,src_path,saving_graphs,flux_unit,azimuts,elevations,location,instrument_opening_angle,instrument_area,wavelength,RS_min_altitude,RS_max_altitude,resolution_along_los,max_angle_discretization,Atmospheric_profile,sky_mode,emission_altitude,Nb_emission_points,Nb_emission_maps,I_zone_a_min,I_zone_a_max,I_zone_e_min,I_zone_e_max,sky_path,sky_file,sky_wavelength,use_alt_map,alt_map_path,alt_map_radius,alt_map_N_bins_max,alt_map_resolution,ground_mode,shader_mode,ground_emission_radius,ground_N_bins_max,ground_albedo,ground_path,ground_file,datetime,I0,DoLP,AoRD,DI0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,0.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.237185684401583e-13,0.6645999386388486,89.99999999999999,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,10.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.26152183259975e-13,0.6872205102689976,75.99827221816047,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,20.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.334706041821391e-13,0.7535548343819477,62.764075956656065,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,29.999999999999996,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.457235763328566e-13,0.8590584141035182,50.76898824400036,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,40.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.629836053058115e-13,0.9962933169638418,40.12131870086723,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,50.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,8.853287600834538e-13,1.1551694140374271,30.682670153918725,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,59.99999999999999,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,9.128154450189459e-13,1.3233540454794388,22.20828368978798,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,70.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,9.45438179507958e-13,1.4869155555591949,14.433389729617586,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,80.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,9.830731693216107e-13,1.6312699268699247,7.107711951463256,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,90.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.0254032578093321e-12,1.7424825480561077,0.0006359164060368321,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,100.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.071824667566139e-12,1.808924933595769,-7.1064402676701945,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,110.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1213420200467344e-12,1.8231846305183657,-14.432120353298277,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,119.99999999999999,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.1724684432220635e-12,1.7839706430716271,-22.207024901759812,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,130.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2231616021160002e-12,1.6975683454267518,-30.68144219114056,0.0
/home/bossel/These/Analysis/data/Night_pollution/,/home/bossel/These/Analysis/src/rayleigh/,0,W,140.0,45.0,lagorge,1,20,557.7,0,100,1,0,atm_profiles/win.atm,none,110,1000,1,0,360,0,90,/home/bossel/These/Analysis/data/allsky_camera/tid.uio.no/plasma/aurora/,skn4/5577/2019/20190307/ut20/,557.7,0,/home/bossel/These/Analysis/data/elevation/,50,10000,0.2,point_I100_a180_d0.1,none,60,2000,0,/home/bossel/These/Analysis/data/Night_pollution/,nighttime_light_files/SVDNB_npp_20160101-20161231_75N060W_vcm-orm_v10_c201807311200.avg_rade9.tif,10101-000001,1.2708400658288715e-12,1.5782459466338714,-40.12016170637448,0.0
